juris_id,ecozone,canfi_genus,a,b,c,k,volmin,genus
BC,9,138,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,NYSS
BC,9,139,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CORN
BC,9,140,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ARBU
BC,9,141,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,FRAX
BC,9,142,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,SALI
BC,9,143,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,GYMN
BC,9,144,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CELT
BC,9,145,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,AMEL
BC,9,146,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CORY
BC,9,147,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CRAT
BC,9,148,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ILEX
BC,9,149,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,MALU
BC,9,150,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,NEMO
BC,9,151,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,RHUS
BC,9,152,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,SORB
BC,9,153,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,VIBU
BC,9,154,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CAST
BC,9,155,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ASIM
BC,12,1,0.9371720045,-0.004954443,1.1802917467,-1e-8,5,PICE
BC,12,2,0.6671121468,-0.041646642,15.003839924,-1e-8,24,PINU
BC,12,3,0.8609091024,-0.013047036,2.4533093087,-0.00251028,14.5,ABIE
BC,12,4,1.8372188851,-0.002691906,0.20000001,-0.90672125,12,TSUG
BC,12,5,0.8021659316,-0.022359773,1.9856772281,-1e-8,4.5,PSEU
BC,12,6,1.063016848,-0.002934779,0.4477085755,-0.138705464,4.5,LARI
BC,12,8,0.9371720045,-0.004954443,1.1802917467,-1e-8,5,GENC
BC,12,9,1.1402408843,-0.003109007,0.5152547586,-0.123636327,5.5,POPU
BC,12,10,1.4519658271,-0.002149664,0.8574951586,-0.06123889,14.5,BETU
BC,12,12,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,GENH
BC,12,121,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CARY
BC,12,122,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,JUGL
BC,12,123,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ALNU
BC,12,124,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,OSTR
BC,12,125,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CARP
BC,12,126,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,FAGU
BC,12,127,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,QUER
BC,12,128,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ULMU
BC,12,129,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,MORU
BC,12,130,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,LIRI
BC,12,131,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,MAGN
BC,12,132,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,SASS
BC,12,133,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,PLAT
BC,12,134,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,PRUN
BC,12,135,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,GLED
BC,12,136,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ROBI
BC,12,137,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,TILI
BC,12,138,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,NYSS
BC,12,139,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CORN
BC,12,140,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ARBU
BC,12,141,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,FRAX
BC,12,142,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,SALI
BC,12,143,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,GYMN
BC,12,144,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CELT
BC,12,145,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,AMEL
BC,12,146,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CORY
BC,12,147,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CRAT
BC,12,148,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ILEX
BC,12,149,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,MALU
BC,12,150,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,NEMO
BC,12,151,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,RHUS
BC,12,152,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,SORB
BC,12,153,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,VIBU
BC,12,154,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CAST
BC,12,155,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ASIM
BC,13,1,0.9873607691,-0.00532116,0.8171214309,-0.051038072,7,PICE
BC,13,2,1.1130909281,-0.002321571,0.3571853162,-0.20820165,4.5,PINU
BC,13,3,0.964668063,-0.003491118,1.0540930765,-1e-8,5,ABIE
BC,13,4,1.1296235721,-0.002167162,0.4436279566,-0.142813085,5.5,TSUG
BC,13,5,1.1121089405,-0.002806583,0.4042826819,-0.141806546,3,PSEU
BC,13,6,1.063016848,-0.002934779,0.4477085755,-0.138705464,4.5,LARI
BC,13,7,0.9444599967,-0.007173585,1.4593848229,-0.03401113,19,THUJ
BC,13,8,1.1296235721,-0.002167162,0.4436279566,-0.142813085,5.5,GENC
BC,13,9,1.0065214845,-0.005984522,0.9430258044,-0.035892416,6.5,POPU
BC,13,10,0.7338078287,-0.032032223,99.99999999,-0.002293554,95,BETU
BC,13,11,2.3174914186,-0.007079728,0.20000001,-1.361505034,11,ACER
BC,13,12,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,GENH
BC,13,71,0.9444599967,-0.007173585,1.4593848229,-0.03401113,19,JUNI
BC,13,72,0.9444599967,-0.007173585,1.4593848229,-0.03401113,19,TAXU
BC,13,73,0.9444599967,-0.007173585,1.4593848229,-0.03401113,19,CHAM
BC,13,121,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,CARY
BC,13,122,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,JUGL
BC,13,123,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,ALNU
BC,13,124,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,OSTR
BC,13,125,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,CARP
BC,13,126,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,FAGU
BC,13,127,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,QUER
BC,13,128,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,ULMU
BC,13,129,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,MORU
BC,13,130,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,LIRI
BC,13,131,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,MAGN
BC,13,132,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,SASS
BC,13,133,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,PLAT
BC,13,134,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,PRUN
BC,13,135,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,GLED
BC,13,136,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,ROBI
BC,13,137,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,TILI
BC,13,138,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,NYSS
BC,13,139,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,CORN
BC,13,140,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,ARBU
BC,13,141,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,FRAX
BC,13,142,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,SALI
BC,13,143,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,GYMN
BC,13,144,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,CELT
BC,13,145,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,AMEL
BC,13,146,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,CORY
BC,13,147,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,CRAT
BC,13,148,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,ILEX
BC,13,149,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,MALU
BC,13,150,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,NEMO
BC,13,151,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,RHUS
BC,13,152,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,SORB
BC,13,153,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,VIBU
BC,13,154,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,CAST
BC,13,155,0.9443410463,-0.011858291,2.028874,-0.016705668,16.5,ASIM
BC,14,1,0.8514479598,-0.0139,1.5635401198,-0.002057418,5,PICE
BC,14,2,0.8669474016,-0.008014612,0.9657388962,-0.015821398,3.5,PINU
BC,14,3,0.8169886801,-0.014090403,1.6405152022,-1e-8,5,ABIE
BC,14,4,1.8372188851,-0.002691906,0.20000001,-0.90672125,12,TSUG
BC,14,5,0.8021659316,-0.022359773,1.9856772281,-1e-8,4.5,PSEU
BC,14,6,1.063016848,-0.002934779,0.4477085755,-0.138705464,4.5,LARI
BC,14,7,1.6920139272,-0.003967687,0.20000001,-0.777506745,6,THUJ
BC,14,8,0.8514479598,-0.0139,1.5635401198,-0.002057418,5,GENC
BC,14,9,0.9753692453,-0.006995811,0.7910571471,-0.054521162,5,POPU
BC,14,10,0.7798275626,-0.02332967,4.3588765624,-5.3005e-4,17.5,BETU
BC,14,11,2.3174914186,-0.007079728,0.20000001,-1.361505034,11,ACER
BC,14,12,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,GENH
BC,14,71,1.6920139272,-0.003967687,0.20000001,-0.777506745,6,JUNI
BC,14,72,1.6920139272,-0.003967687,0.20000001,-0.777506745,6,TAXU
BC,14,73,1.6920139272,-0.003967687,0.20000001,-0.777506745,6,CHAM
BC,14,121,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CARY
BC,14,122,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,JUGL
BC,14,123,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ALNU
BC,14,124,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,OSTR
BC,14,125,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CARP
BC,14,126,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,FAGU
BC,14,127,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,QUER
BC,14,128,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ULMU
BC,14,129,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,MORU
BC,14,130,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,LIRI
BC,14,131,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,MAGN
BC,14,132,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,SASS
BC,14,133,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,PLAT
BC,14,134,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,PRUN
BC,14,135,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,GLED
BC,14,136,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ROBI
BC,14,137,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,TILI
BC,14,138,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,NYSS
BC,14,139,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CORN
BC,14,140,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ARBU
BC,14,141,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,FRAX
BC,14,142,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,SALI
BC,14,143,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,GYMN
BC,14,144,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CELT
BC,14,145,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,AMEL
BC,14,146,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CORY
BC,14,147,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CRAT
BC,14,148,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ILEX
BC,14,149,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,MALU
BC,14,150,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,NEMO
BC,14,151,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,RHUS
BC,14,152,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,SORB
BC,14,153,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,VIBU
BC,14,154,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,CAST
BC,14,155,0.5594934213,-0.063854754,99.99999999,-1e-8,41.5,ASIM
MB,5,1,0.8684221036,-0.021035838,3.5988626446,-0.010042587,20,PICE
MB,5,2,0.9383320028,-0.027168467,8.6766479965,-1.0001e-4,26.5,PINU
MB,5,3,0.8676967281,-0.02563542,4.9782991449,-0.022615324,28,ABIE
MB,5,6,0.730776434,-0.029042977,9.6398095675,-1.0001e-4,29,LARI
MB,5,9,1.09999999,-0.008898638,1.9514321513,-1.0001e-4,8,POPU
MB,5,11,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ACER
MB,5,12,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GENH
MB,5,121,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARY
MB,5,122,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,JUGL
MB,5,123,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ALNU
MB,5,124,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,OSTR
MB,5,125,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARP
MB,5,126,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FAGU
MB,5,127,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,QUER
MB,5,128,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ULMU
MB,5,129,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MORU
MB,5,130,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,LIRI
MB,5,131,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MAGN
MB,5,132,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SASS
MB,5,133,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PLAT
MB,5,134,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PRUN
MB,5,135,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GLED
MB,5,136,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ROBI
MB,5,137,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,TILI
MB,5,138,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NYSS
MB,5,139,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORN
MB,5,140,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ARBU
MB,5,141,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FRAX
MB,5,142,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SALI
MB,5,143,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GYMN
MB,5,144,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CELT
MB,5,145,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,AMEL
MB,5,146,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORY
MB,5,147,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CRAT
MB,5,148,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ILEX
MB,5,149,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MALU
MB,5,150,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NEMO
MB,5,151,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,RHUS
MB,5,152,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SORB
MB,5,153,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,VIBU
MB,5,154,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CAST
MB,5,155,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ASIM
MB,6,1,0.8684221036,-0.021035838,3.5988626446,-0.010042587,20,PICE
MB,6,2,0.9383320028,-0.027168467,8.6766479965,-1.0001e-4,26.5,PINU
MB,6,3,0.8676967281,-0.02563542,4.9782991449,-0.022615324,28,ABIE
MB,6,6,0.730776434,-0.029042977,9.6398095675,-1.0001e-4,29,LARI
MB,6,7,1.09999999,-0.054092748,74.99999999,-0.403319163,80,THUJ
MB,6,9,1.09999999,-0.008898638,1.9514321513,-1.0001e-4,8,POPU
MB,6,10,0.7095459501,-0.102013704,74.99999999,-1.0001e-4,26,BETU
MB,6,11,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ACER
MB,6,12,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GENH
MB,6,71,1.09999999,-0.054092748,74.99999999,-0.403319163,80,JUNI
MB,6,72,1.09999999,-0.054092748,74.99999999,-0.403319163,80,TAXU
MB,6,73,1.09999999,-0.054092748,74.99999999,-0.403319163,80,CHAM
MB,6,121,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARY
MB,6,122,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,JUGL
MB,6,123,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ALNU
MB,6,124,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,OSTR
MB,6,125,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARP
MB,6,126,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FAGU
MB,6,127,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,QUER
MB,6,128,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ULMU
MB,6,129,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MORU
MB,6,130,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,LIRI
MB,6,131,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MAGN
MB,6,132,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SASS
MB,6,133,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PLAT
MB,6,134,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PRUN
MB,6,135,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GLED
MB,6,136,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ROBI
MB,6,137,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,TILI
MB,6,138,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NYSS
MB,6,139,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORN
MB,6,140,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ARBU
MB,6,141,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FRAX
MB,6,142,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SALI
MB,6,143,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GYMN
MB,6,144,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CELT
MB,6,145,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,AMEL
MB,6,146,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORY
MB,6,147,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CRAT
MB,6,148,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ILEX
MB,6,149,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MALU
MB,6,150,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NEMO
MB,6,151,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,RHUS
MB,6,152,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SORB
MB,6,153,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,VIBU
MB,6,154,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CAST
MB,6,155,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ASIM
MB,9,1,0.7970220346,-0.022495592,2.8068126412,-1.0001e-4,7.5,PICE
MB,9,2,0.8630537265,-0.029327644,3.7420736458,-0.065634186,25,PINU
MB,9,3,0.8676967281,-0.02563542,4.9782991449,-0.022615324,28,ABIE
MB,9,6,1.0556350563,-0.013346633,1.1385817163,-0.267268605,27.5,LARI
MB,9,7,1.09999999,-0.054092748,74.99999999,-0.403319163,80,THUJ
MB,9,9,0.879632222,-0.016270746,0.9418165808,-0.042247031,3,POPU
MB,9,10,0.7095459501,-0.102013704,74.99999999,-1.0001e-4,26,BETU
MB,9,11,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ACER
MB,9,12,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GENH
MB,9,71,1.09999999,-0.054092748,74.99999999,-0.403319163,80,JUNI
MB,9,72,1.09999999,-0.054092748,74.99999999,-0.403319163,80,TAXU
MB,9,73,1.09999999,-0.054092748,74.99999999,-0.403319163,80,CHAM
MB,9,121,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARY
MB,9,122,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,JUGL
MB,9,123,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ALNU
MB,9,124,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,OSTR
MB,9,125,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARP
MB,9,126,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FAGU
MB,9,127,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,QUER
MB,9,128,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ULMU
MB,9,129,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MORU
MB,9,130,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,LIRI
MB,9,131,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MAGN
MB,9,132,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SASS
MB,9,133,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PLAT
MB,9,134,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PRUN
MB,9,135,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GLED
MB,9,136,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ROBI
MB,9,137,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,TILI
MB,9,138,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NYSS
MB,9,139,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORN
MB,9,140,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ARBU
MB,9,141,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FRAX
MB,9,142,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SALI
MB,9,143,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GYMN
MB,9,144,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CELT
MB,9,145,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,AMEL
MB,9,146,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORY
MB,9,147,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CRAT
MB,9,148,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ILEX
MB,9,149,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MALU
MB,9,150,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NEMO
MB,9,151,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,RHUS
MB,9,152,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SORB
MB,9,153,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,VIBU
MB,9,154,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CAST
MB,9,155,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ASIM
MB,10,1,0.7970220346,-0.022495592,2.8068126412,-1.0001e-4,7.5,PICE
MB,10,2,0.8630537265,-0.029327644,3.7420736458,-0.065634186,25,PINU
MB,10,3,0.8676967281,-0.02563542,4.9782991449,-0.022615324,28,ABIE
MB,10,6,1.0556350563,-0.013346633,1.1385817163,-0.267268605,27.5,LARI
MB,10,7,1.09999999,-0.054092748,74.99999999,-0.403319163,80,THUJ
MB,10,9,0.879632222,-0.016270746,0.9418165808,-0.042247031,3,POPU
MB,10,10,0.7095459501,-0.102013704,74.99999999,-1.0001e-4,26,BETU
MB,10,11,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ACER
MB,10,12,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GENH
MB,10,71,1.09999999,-0.054092748,74.99999999,-0.403319163,80,JUNI
MB,10,72,1.09999999,-0.054092748,74.99999999,-0.403319163,80,TAXU
MB,10,73,1.09999999,-0.054092748,74.99999999,-0.403319163,80,CHAM
MB,10,121,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARY
MB,10,122,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,JUGL
MB,10,123,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ALNU
MB,10,124,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,OSTR
MB,10,125,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CARP
MB,10,126,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FAGU
MB,10,127,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,QUER
MB,10,128,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ULMU
MB,10,129,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MORU
MB,10,130,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,LIRI
MB,10,131,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,MAGN
MB,10,132,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,SASS
MB,10,133,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PLAT
MB,10,134,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,PRUN
MB,10,135,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,GLED
MB,10,136,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ROBI
MB,10,137,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,TILI
MB,10,138,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,NYSS
MB,10,139,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,CORN
MB,10,140,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,ARBU
MB,10,141,0.8572270625,-0.017103576,1.717827612,-0.022857475,9.5,FRAX
