juris_id,ecozone,canfi_species,genus,species,variety,a,b,volm,count,rmse
ON,8,1950,CARP,CAR,NA,0.6062080058,0.9897011716,191.56,16,4.5150835575
ON,8,1950,CARP,SPP,NA,0.6062080058,0.9897011716,191.56,16,4.5150835575
ON,8,2000,FAGU,GRA,NA,0.7516369402,0.9424953587,313.9,59,8.7106174549
ON,8,2100,QUER,SPP,NA,1.338422794,0.7845478294,174.27,11,3.6660021461
ON,8,2101,QUER,ALB,NA,1.338422794,0.7845478294,174.27,11,3.6660021461
ON,8,2102,QUER,BIC,NA,0.4722870882,1.042570481,244.25,22,8.4798414052
ON,8,2104,QUER,MAC,NA,0.4722870882,1.042570481,244.25,22,8.4798414052
ON,8,2108,QUER,RUB,NA,0.4722870882,1.042570481,244.25,22,8.4798414052
ON,8,2200,ULMU,SPP,NA,0.6376304125,0.9571269529,163.47,33,2.4207110952
ON,8,2201,ULMU,AME,NA,0.6376304125,0.9571269529,163.47,33,2.4207110952
ON,8,2600,SASS,ALB,NA,0.4793119364,0.9806441351,422.01409542,18,2.0912627436
ON,8,2700,PLAT,OCC,NA,0.4410203868,1.0082142936,417.84,22,4.2634375878
ON,8,2801,PRUN,SER,NA,0.94968532939999994,0.8720289333,307.7,11,3.0346461151
ON,8,2802,PRUN,PEN,NA,0.8135002694,0.8696450997,33.52,6,1.569968549
ON,8,2804,PRUN,VIR,VIR,0.8135002694,0.8696450997,33.52,6,1.569968549
ON,8,2804,PRUN,VIR,NA,0.8135002694,0.8696450997,33.52,6,1.569968549
ON,8,2900,GLED,TRI,NA,0.4410203868,1.0082142936,417.84,22,4.2634375878
ON,8,2901,ROBI,PSE,NA,0.4410203868,1.0082142936,417.84,22,4.2634375878
ON,8,3000,TILI,AME,NA,0.4410203868,1.0082142936,417.84,22,4.2634375878
ON,8,3400,FRAX,SPP,NA,0.6903668047,0.9374388103,198.35,25,6.1016078485
ON,8,3401,FRAX,AME,NA,0.8931270796,0.8874575477,246.21,27,5.4423814624
ON,8,3402,FRAX,NIG,NA,0.6903668047,0.9374388103,198.35,25,6.1016078485
ON,8,3403,FRAX,PEN,NA,0.8931270796,0.8874575477,246.21,27,5.4423814624
ON,8,3405,FRAX,PEN,SUB,0.8931270796,0.8874575477,246.21,27,5.4423814624
ON,8,3405,FRAX,PEN,NA,0.8931270796,0.8874575477,246.21,27,5.4423814624
ON,8,3500,SALI,SPP,NA,9.2261111832,0.5373080699,133.27,4,44.787382184
ON,8,3501,SALI,NIG,NA,9.2261111832,0.5373080699,133.27,4,44.787382184
ON,8,3902,CORY,AME,NA,0.9105064347,0.8644982966,151.39192011,7,4.2774342847
ON,8,3930,MALU,COR,NA,5.2363825788,0.5479654048,67.8,10,14.31141217
ON,8,3930,MALU,FUS,NA,5.2363825788,0.5479654048,67.8,10,14.31141217
ON,8,3930,MALU,SPP,NA,5.2363825788,0.5479654048,67.8,10,14.31141217
ON,8,3960,SORB,SPP,NA,5.2363825788,0.5479654048,67.8,10,14.31141217
ON,8,3980,CAST,DEN,NA,0.7516369402,0.9424953587,313.9,59,8.7106174549
ON,8,3990,ASIM,TRI,NA,0.8135002694,0.8696450997,33.52,6,1.569968549
ON,15,100,PICE,SPP,NA,0.812165999,0.8718886262,271.415,28,2.4822974898
ON,15,101,PICE,MAR,NA,0.7358867408,0.9245170798,375.34001409,511,3.0058925901
ON,15,105,PICE,GLA,NA,0.812165999,0.8718886262,271.415,28,2.4822974898
ON,15,202,PINU,STR,NA,0.5644854785,0.9262971171,788.6449535,34,6.5835396769
ON,15,203,PINU,BAN,NA,0.8288337827,0.8997139694,382.60350906,652,3.5415415968
ON,15,204,PINU,CON,NA,0.8288337827,0.8997139694,382.60350906,652,3.5415415968
ON,15,204,PINU,CON,LAT,0.8288337827,0.8997139694,382.60350906,652,3.5415415968
ON,15,209,PINU,RES,NA,0.4132188845,1.0038000802,695.86808689,38,6.440802187
ON,15,210,PINU,RIG,NA,0.4132188845,1.0038000802,695.86808689,38,6.440802187
ON,15,211,PINU,SYL,NA,0.4132188845,1.0038000802,695.86808689,38,6.440802187
ON,15,300,ABIE,SPP,NA,0.521491848,0.9669001868,226.83175174,38,2.2411122114
ON,15,302,ABIE,BAL,NA,0.521491848,0.9669001868,226.83175174,38,2.2411122114
ON,15,602,LARI,LAR,NA,0.5652696639,0.9750324574,195.8975,4,0.0254424718
ON,15,700,THUJ,SPP,NA,0.5389934105,0.9246307138,552.36447261,33,6.7440758181
ON,15,701,THUJ,OCC,NA,0.5389934105,0.9246307138,552.36447261,33,6.7440758181
ON,15,801,JUNI,VIR,NA,0.5389934105,0.9246307138,552.36447261,33,6.7440758181
ON,15,1200,POPU,SPP,NA,0.556431241,0.9548712274,570.77215184,358,2.7526945835
ON,15,1201,POPU,TRE,NA,0.556431241,0.9548712274,570.77215184,358,2.7526945835
ON,15,1203,POPU,BAL,NA,0.4793119364,0.9806441351,422.01409542,18,2.0912627436
ON,15,1203,POPU,BAL,BAL,0.4793119364,0.9806441351,422.01409542,18,2.0912627436
ON,15,1301,BETU,ALL,NA,0.9417166489,0.874928887,420.56,3486,9.3251880698
ON,15,1303,BETU,PAP,NA,0.7457478417,0.9315965995,293.75830729,97,4.3422487295
ON,15,1303,BETU,PAP,PAP,0.7457478417,0.9315965995,293.75830729,97,4.3422487295
ON,15,1304,BETU,POP,NA,0.7457478417,0.9315965995,293.75830729,97,4.3422487295
ON,15,1400,ACER,SPP,NA,0.9458699251,0.9129278956,291.365,22,8.6476591593
ON,15,1405,ACER,RUB,NA,0.8347713117,0.8988218503,348.11,1886,8.1130736782
ON,15,2600,SASS,ALB,NA,0.4793119364,0.9806441351,422.01409542,18,2.0912627436
ON,15,3402,FRAX,NIG,NA,0.8790589342,0.871806131,375.4,221,5.8982182621
PE,7,100,PICE,SPP,NA,0.5588629124,0.9532556617,353.64611821,279,5.125492051
PE,7,101,PICE,MAR,NA,0.5373432917,0.9669097253,274.48993301,117,3.0392870394
PE,7,102,PICE,RUB,NA,0.4163590391,1.0020243813,239.05054409,44,4.0781763804
PE,7,105,PICE,GLA,NA,0.5588629124,0.9532556617,353.64611821,279,5.125492051
PE,7,202,PINU,STR,NA,0.5851728144,0.9263046085,383.64948652,21,2.9372319017
PE,7,203,PINU,BAN,NA,1.4654610609,0.762603463,219.57000002,19,4.6891399208
PE,7,209,PINU,RES,NA,0.6947176213,0.9021737955,643.47713306,11,3.2020302678
PE,7,211,PINU,SYL,NA,2.1182405719,0.7195413904,195.94207581,2,0.6468120644
PE,7,302,ABIE,BAL,NA,0.4975119645,0.9952268641,324.11976114,298,7.9871510856
PE,7,401,TSUG,CAN,NA,0.4261841657,1.0114013939,351.53201563,6,7.2844931844
PE,7,602,LARI,LAR,NA,1.0023859529,0.8571130032,315.35488155,50,4.2874638554
PE,7,605,LARI,KAE,NA,1.1555110942,0.8210919273,216.89089905,2,0.6704443055
PE,7,701,THUJ,OCC,NA,0.4825915929,0.9487224542,263.22275268,21,5.664630074
PE,7,801,JUNI,VIR,NA,0.4825915929,0.9487224542,263.22275268,21,5.664630074
PE,7,1100,GENC,SPP,NA,0.5588629124,0.9532556617,353.64611821,279,5.125492051
PE,7,1150,UNKN,SPP,NA,0.5588629124,0.9532556617,353.64611821,279,5.125492051
PE,7,1200,POPU,SPP,NA,0.669993386,0.9400510853,472.96713388,4,6.8646252309
PE,7,1201,POPU,TRE,NA,0.779177971,0.9057341123,357.21851036,40,5.2799908671
PE,7,1203,POPU,BAL,NA,0.779177971,0.9057341123,357.21851036,40,5.2799908671
PE,7,1203,POPU,BAL,BAL,0.779177971,0.9057341123,357.21851036,40,5.2799908671
PE,7,1206,POPU,GRA,NA,0.5632075103,0.969117042,377.38403577,10,6.2482207132
PE,7,1301,BETU,ALL,NA,0.4880648415,1.0470591465,235.83613383,17,5.2025971673
PE,7,1303,BETU,PAP,NA,0.7150036535,0.9593159191,294.65463549,43,7.381694197
PE,7,1303,BETU,PAP,PAP,0.7150036535,0.9593159191,294.65463549,43,7.381694197
PE,7,1304,BETU,POP,NA,0.2456002024,1.1584737286,128.31232809,4,1.3078745651
PE,7,1400,ACER,SPP,NA,0.4810593559,1.0334466695,273.63367943,234,7.6339150708
PE,7,1401,ACER,SAH,NA,0.4921766786,1.0525066257,279.04801113,49,8.6757875034
PE,7,1405,ACER,RUB,NA,0.4810593559,1.0334466695,273.63367943,234,7.6339150708
PE,7,1410,ACER,PEN,NA,0.6137307582,0.9842380737,138.78,12,5.8837325782
PE,7,1411,ACER,SPI,NA,0.59278733,0.9697706157,164.87569343,12,4.5591774401
PE,7,1550,GENH,SPP,NA,0.5805233449,0.9524641321,206.94382483,50,5.0157797865
PE,7,1800,ALNU,SPP,NA,2.0543646468,0.7988471963,25.3,5,1.1914748023
PE,7,1803,ALNU,VIR,CRI,2.0543646468,0.7988471963,25.3,5,1.1914748023
PE,7,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.3,5,1.1914748023
PE,7,1805,ALNU,INC,NA,2.0543646468,0.7988471963,25.3,5,1.1914748023
PE,7,1900,OSTR,SPP,NA,1.055574683,0.9153209176,187.47999998,17,6.1012561211
PE,7,1900,OSTR,VIR,NA,1.055574683,0.9153209176,187.47999998,17,6.1012561211
PE,7,1950,CARP,CAR,NA,1.055574683,0.9153209176,187.47999998,17,6.1012561211
PE,7,1950,CARP,SPP,NA,1.055574683,0.9153209176,187.47999998,17,6.1012561211
PE,7,2000,FAGU,GRA,NA,0.5583576593,1.0309249602,231.09589207,17,3.3039353036
PE,7,2108,QUER,RUB,NA,0.6973630895,0.9710020756,184.17149688,2,0.4364737987
PE,7,2200,ULMU,SPP,NA,0.7970288764,0.9365121025,310.61805801,5,1.9842573101
PE,7,2201,ULMU,AME,NA,0.7970288764,0.9365121025,310.61805801,5,1.9842573101
PE,7,2802,PRUN,PEN,NA,0.785673265,0.9508250795,102.72643787,9,2.5039090216
PE,7,3401,FRAX,AME,NA,1.0225262507,0.8924488212,220.93574243,9,7.2598096265
PE,7,3900,CORY,COR,NA,0.9105064347,0.8644982966,151.39192011,7,4.2774342847
PE,7,3920,ILEX,VER,NA,0.6263892358,0.9318626654,107.85217059,4,2.6548154407
PE,7,3930,MALU,COR,NA,12.407734217,0.3916222016,67.8,12,25.919035318
PE,7,3930,MALU,FUS,NA,12.407734217,0.3916222016,67.8,12,25.919035318
PE,7,3930,MALU,SPP,NA,12.407734217,0.3916222016,67.8,12,25.919035318
PE,7,3940,NEMO,MUC,NA,0.645737703,0.9281863947,116.94947166,7,4.8447606265
PE,7,3960,SORB,SPP,NA,12.407734217,0.3916222016,67.8,12,25.919035318
QC,1,100,PICE,SPP,NA,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,1,101,PICE,MAR,NA,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,1,105,PICE,GLA,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,1,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,1,302,ABIE,BAL,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
QC,1,304,ABIE,LAS,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
QC,1,602,LARI,LAR,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
QC,1,605,LARI,KAE,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
QC,1,1100,GENC,SPP,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,1,1150,UNKN,SPP,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,1,1200,POPU,SPP,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
QC,1,1201,POPU,TRE,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
QC,1,1203,POPU,BAL,NA,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,1,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,1,1303,BETU,PAP,PAP,1.308521405,0.8111174583,423.37,10323,6.3863558046
QC,1,1303,BETU,PAP,NA,1.308521405,0.8111174583,423.37,10323,6.3863558046
QC,2,100,PICE,SPP,NA,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,2,101,PICE,MAR,NA,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,2,105,PICE,GLA,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,2,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,2,302,ABIE,BAL,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
QC,2,304,ABIE,LAS,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
QC,2,602,LARI,LAR,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
QC,2,605,LARI,KAE,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
QC,2,1100,GENC,SPP,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,2,1150,UNKN,SPP,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,2,1200,POPU,SPP,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
QC,2,1201,POPU,TRE,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
QC,2,1203,POPU,BAL,NA,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,2,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,2,1303,BETU,PAP,NA,1.308521405,0.8111174583,423.37,10323,6.3863558046
QC,2,1303,BETU,PAP,PAP,1.308521405,0.8111174583,423.37,10323,6.3863558046
QC,3,100,PICE,SPP,NA,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,3,101,PICE,MAR,NA,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,3,105,PICE,GLA,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,3,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,3,302,ABIE,BAL,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
QC,3,304,ABIE,LAS,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
QC,3,602,LARI,LAR,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
QC,3,605,LARI,KAE,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
QC,3,1100,GENC,SPP,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,3,1150,UNKN,SPP,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,3,1200,POPU,SPP,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
QC,3,1201,POPU,TRE,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
QC,3,1203,POPU,BAL,NA,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,3,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,3,1303,BETU,PAP,NA,1.308521405,0.8111174583,423.37,10323,6.3863558046
QC,3,1303,BETU,PAP,PAP,1.308521405,0.8111174583,423.37,10323,6.3863558046
QC,3,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,3,1805,ALNU,INC,NA,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,5,100,PICE,SPP,NA,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,5,101,PICE,MAR,NA,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,5,105,PICE,GLA,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,5,107,PICE,MAR,RUB,0.8934156015,0.8462471432,147.47,60,1.7182425607
QC,5,200,PINU,SPP,NA,1.4816296067,0.768228844,395.44999999,3708,5.5864130648
QC,5,202,PINU,STR,NA,1.0174662558,0.8299513778,835.86000001,1177,11.545288569
QC,5,203,PINU,BAN,NA,1.4816296067,0.768228844,395.44999999,3708,5.5864130648
QC,5,209,PINU,RES,NA,0.9764529586,0.850569547,506.80000001,171,12.602191357
QC,5,302,ABIE,BAL,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
QC,5,304,ABIE,LAS,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
QC,5,401,TSUG,CAN,NA,1.1314926378,0.8358950327,577.77,424,12.528302037
QC,5,602,LARI,LAR,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
QC,5,605,LARI,KAE,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
QC,5,701,THUJ,OCC,NA,0.9090018123,0.8410820891,498.37,1861,8.0773803937
QC,5,801,JUNI,VIR,NA,0.9090018123,0.8410820891,498.37,1861,8.0773803937
QC,5,1100,GENC,SPP,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,5,1150,UNKN,SPP,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,5,1200,POPU,SPP,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
QC,5,1201,POPU,TRE,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
QC,5,1203,POPU,BAL,NA,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,5,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,5,1211,POPU,BAL,GRA,1.0211549073,0.8416323645,620.17999999,6203,8.6407911605
QC,5,1301,BETU,ALL,NA,1.0607760422,0.8559550234,425.88,3493,9.75489794
QC,5,1303,BETU,PAP,PAP,1.308521405,0.8111174583,423.37,10323,6.3863558046
QC,5,1303,BETU,PAP,NA,1.308521405,0.8111174583,423.37,10323,6.3863558046
QC,5,1400,ACER,SPP,NA,1.2669741552,0.8494980177,509.09,3885,10.968619365
QC,5,1401,ACER,SAH,NA,1.2669741552,0.8494980177,509.09,3885,10.968619365
QC,5,1405,ACER,RUB,NA,1.2059298603,0.8360910144,362.28,1905,8.7886047573
QC,5,1550,GENH,SPP,NA,1.5118816767,0.8096994534,496.33000001,1479,12.632492979
QC,6,100,PICE,SPP,NA,1.2603615898,0.8010731542,444.77999999,19065,5.2359325497
QC,6,101,PICE,MAR,NA,1.2603615898,0.8010731542,444.77999999,19065,5.2359325497
QC,6,102,PICE,RUB,NA,2.6222428007,0.6720853649,368.61,552,15.26915541
QC,6,103,PICE,ABI,NA,2.6222428007,0.6720853649,368.61,552,15.26915541
QC,6,105,PICE,GLA,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,6,107,PICE,MAR,RUB,2.6222428007,0.6720853649,368.61,552,15.26915541
QC,6,200,PINU,SPP,NA,1.4816296067,0.768228844,395.44999999,3708,5.5864130648
QC,6,202,PINU,STR,NA,1.0174662558,0.8299513778,835.86000001,1177,11.545288569
QC,6,203,PINU,BAN,NA,1.4816296067,0.768228844,395.44999999,3708,5.5864130648
QC,6,209,PINU,RES,NA,0.9764529586,0.850569547,506.80000001,171,12.602191357
QC,6,211,PINU,SYL,NA,0.9764529586,0.850569547,506.80000001,171,12.602191357
QC,6,302,ABIE,BAL,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
QC,6,304,ABIE,LAS,NA,1.0440742926,0.8330044973,411.81,9695,7.3228651259
QC,6,401,TSUG,CAN,NA,1.1314926378,0.8358950327,577.77,424,12.528302037
QC,6,602,LARI,LAR,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
QC,6,605,LARI,KAE,NA,1.1017722463,0.8349387243,263.15999999,288,5.3460740624
QC,6,701,THUJ,OCC,NA,0.9090018123,0.8410820891,498.37,1861,8.0773803937
QC,6,801,JUNI,VIR,NA,0.9090018123,0.8410820891,498.37,1861,8.0773803937
QC,6,1100,GENC,SPP,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,6,1150,UNKN,SPP,NA,0.8508135179,0.8730488604,366.94,1702,7.4692411865
QC,6,1200,POPU,SPP,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
QC,6,1201,POPU,TRE,NA,1.1178542719,0.8214715605,576.63000001,5489,7.8149484686
QC,6,1203,POPU,BAL,NA,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,6,1203,POPU,BAL,BAL,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,6,1205,POPU,DEL,NA,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,6,1205,POPU,DEL,DEL,0.9665524206,0.8666119625,620.17999999,159,8.3325115545
QC,6,1206,POPU,GRA,NA,0.952393397,0.8672919835,558.18,554,11.628969923
QC,6,1211,POPU,BAL,GRA,1.0211549073,0.8416323645,620.17999999,6203,8.6407911605
QC,6,1301,BETU,ALL,NA,1.0607760422,0.8559550234,425.88,3493,9.75489794
QC,6,1303,BETU,PAP,NA,1.308521405,0.8111174583,423.37,10323,6.3863558046
QC,6,1303,BETU,PAP,PAP,1.308521405,0.8111174583,423.37,10323,6.3863558046
QC,6,1304,BETU,POP,NA,1.2159259326,0.8719166891,83.619999992,9,4.2743894161
QC,6,1400,ACER,SPP,NA,1.2669741552,0.8494980177,509.09,3885,10.968619365
QC,6,1401,ACER,SAH,NA,1.2669741552,0.8494980177,509.09,3885,10.968619365
QC,6,1405,ACER,RUB,NA,1.2059298603,0.8360910144,362.28,1905,8.7886047573
QC,6,1406,ACER,SAC,NA,1.2669741552,0.8494980177,509.09,3885,10.968619365
QC,6,1410,ACER,PEN,NA,0.6137307582,0.9842380737,138.78,12,5.8837325782
QC,6,1411,ACER,SPI,NA,0.6137307582,0.9842380737,138.78,12,5.8837325782
QC,6,1550,GENH,SPP,NA,1.5118816767,0.8096994534,496.33000001,1479,12.632492979
QC,6,1601,CARY,COR,NA,2.4289767385,0.7110353645,205.77,10,6.3434785536
QC,6,1701,JUGL,CIN,NA,1.5118816767,0.8096994534,496.33000001,1479,12.632492979
QC,6,1702,JUGL,NIG,NA,1.5118816767,0.8096994534,496.33000001,1479,12.632492979
QC,6,1800,ALNU,SPP,NA,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,6,1803,ALNU,VIR,CRI,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,6,1805,ALNU,INC,RUG,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,6,1805,ALNU,INC,NA,2.0543646468,0.7988471963,25.3,5,1.1914748023
QC,6,1900,OSTR,SPP,NA,1.055574683,0.9153209176,187.47999998,17,6.1012561211
QC,6,1900,OSTR,VIR,NA,1.055574683,0.9153209176,187.47999998,17,6.1012561211
QC,6,1950,CARP,CAR,NA,1.055574683,0.9153209176,187.47999998,17,6.1012561211
QC,6,1950,CARP,SPP,NA,1.055574683,0.9153209176,187.47999998,17,6.1012561211
QC,6,2000,FAGU,GRA,NA,1.2408173027,0.849435061,496.33000001,500,11.833858782
QC,6,2101,QUER,ALB,NA,1.1567696134,0.8790258976,377.2,333,10.399218284
QC,6,2102,QUER,BIC,NA,1.1567696134,0.8790258976,377.2,333,10.399218284
QC,6,2104,QUER,MAC,NA,1.1567696134,0.8790258976,377.2,333,10.399218284
QC,6,2108,QUER,RUB,NA,1.1567696134,0.8790258976,377.2,333,10.399218284
QC,6,2200,ULMU,SPP,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
QC,6,2201,ULMU,AME,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
QC,6,2202,ULMU,RUB,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
QC,6,2203,ULMU,THO,NA,1.4367501357,0.8088631882,168.27,36,4.4524357157
QC,6,2801,PRUN,SER,NA,0.5790755944,1.020957709,240.92,23,5.6169284931
QC,6,2802,PRUN,PEN,NA,3.9791888539,0.6195888799,117.78,145,7.4748453197
QC,6,2804,PRUN,VIR,NA,3.9791888539,0.6195888799,117.78,145,7.4748453197
QC,6,2804,PRUN,VIR,VIR,3.9791888539,0.6195888799,117.78,145,7.4748453197
QC,6,3000,TILI,AME,NA,0.8042334875,0.8936597062,463.34,97,8.0214083967
QC,6,3400,FRAX,SPP,NA,1.2359261375,0.8164199508,384.37,222,6.5986271592
QC,6,3401,FRAX,AME,NA,0.8824457887,0.9085517805,296.21,13,9.2674725493
QC,6,3402,FRAX,NIG,NA,1.2359261375,0.8164199508,384.37,222,6.5986271592
QC,6,3403,FRAX,PEN,NA,1.2359261375,0.8164199508,384.37,222,6.5986271592
QC,6,3500,SALI,SPP,NA,2.9099567653,0.6488529937,121.39,111,5.7221503528
QC,6,3506,SALI,BEB,NA,2.9099567653,0.6488529937,121.39,111,5.7221503528
QC,6,3910,CRAT,SPP,NA,3.5073961826,0.6987328611,139.09,12,8.0813052304
QC,6,3930,MALU,COR,NA,3.5073961826,0.6987328611,139.09,12,8.0813052304
QC,6,3930,MALU,FUS,NA,3.5073961826,0.6987328611,139.09,12,8.0813052304
QC,6,3930,MALU,SPP,NA,3.5073961826,0.6987328611,139.09,12,8.0813052304
QC,6,3960,SORB,SPP,NA,3.5073961826,0.6987328611,139.09,12,8.0813052304
QC,6,3961,SORB,AME,NA,3.5073961826,0.6987328611,139.09,12,8.0813052304
QC,6,3962,SORB,DEC,NA,3.5073961826,0.6987328611,139.09,12,8.0813052304
QC,7,100,PICE,SPP,NA,0.900368877,0.8549135636,325.31000001,1375,4.4680217991
QC,7,101,PICE,MAR,NA,0.900368877,0.8549135636,325.31000001,1375,4.4680217991
QC,7,102,PICE,RUB,NA,1.0205154067,0.8445481469,501.73,646,5.9195743009
QC,7,103,PICE,ABI,NA,9.6031958698,0.4689149033,328.7,21,26.725518282
QC,7,105,PICE,GLA,NA,0.912452853,0.850044576,390.93999999,1098,6.8394394286
QC,7,107,PICE,MAR,RUB,1.0205154067,0.8445481469,501.73,646,5.9195743009
QC,7,200,PINU,SPP,NA,1.4654610609,0.762603463,219.57000002,19,4.6891399208
QC,7,202,PINU,STR,NA,0.825631104,0.8755089854,454.22,39,9.0268479932
QC,7,203,PINU,BAN,NA,1.4654610609,0.762603463,219.57000002,19,4.6891399208
QC,7,209,PINU,RES,NA,0.8628664138,0.8725887508,294.12,28,5.4836881399
QC,7,211,PINU,SYL,NA,2.1419606652,0.7192154218,330.47999999,6,3.6582363899
QC,7,302,ABIE,BAL,NA,1.0601529186,0.8284582937,395.45,6055,7.4420929496
QC,7,304,ABIE,LAS,NA,1.0601529186,0.8284582937,395.45,6055,7.4420929496
QC,7,401,TSUG,CAN,NA,1.2132143356,0.8321404706,421.96,106,10.882634612
QC,7,602,LARI,LAR,NA,0.9898109673,0.8493611949,328.31000001,106,5.8079965436
QC,7,605,LARI,KAE,NA,0.9898109673,0.8493611949,328.31000001,106,5.8079965436
QC,7,701,THUJ,OCC,NA,0.8935993478,0.8320293852,543.3,1753,8.9650368355
QC,7,801,JUNI,VIR,NA,0.8935993478,0.8320293852,543.3,1753,8.9650368355
QC,7,1100,GENC,SPP,NA,0.912452853,0.850044576,390.93999999,1098,6.8394394286
QC,7,1150,UNKN,SPP,NA,0.912452853,0.850044576,390.93999999,1098,6.8394394286
QC,7,1200,POPU,SPP,NA,1.0623183814,0.8227628598,552.84,1888,6.4452100342
QC,7,1201,POPU,TRE,NA,1.0623183814,0.8227628598,552.84,1888,6.4452100342
QC,7,1203,POPU,BAL,NA,0.8115418836,0.873657185,476.36000001,253,6.8618633337
QC,7,1203,POPU,BAL,BAL,0.8115418836,0.873657185,476.36000001,253,6.8618633337
QC,7,1205,POPU,DEL,NA,0.8115418836,0.873657185,476.36000001,253,6.8618633337
QC,7,1205,POPU,DEL,DEL,0.8115418836,0.873657185,476.36000001,253,6.8618633337
QC,7,1206,POPU,GRA,NA,1.1136286505,0.8425350148,510.49,46,8.7823977923
QC,7,1211,POPU,BAL,GRA,1.0003267717,0.8352927162,552.84,2187,6.8246209294
