juris_id,ecozone,canfi_species,genus,species,variety,a,b,k,cap,volm,count,rmse
BC,4,500,PSEU,MEN,GLA,15.609250245,-0.987997507,0.9965617944,3.6532915723,1855.6885895,54,0.0258711995
BC,4,500,PSEU,SPP,NA,15.609250245,-0.987997507,0.9965617944,3.6532915723,1855.6885895,54,0.0258711995
BC,4,600,LARI,SPP,NA,5.0486787263,-0.5,0.5,1.5448269296,72.27241858,1,NA
BC,4,602,LARI,LAR,NA,5.0486787263,-0.5,0.5,1.5448269296,72.27241858,1,NA
BC,4,603,LARI,OCC,NA,5.0486787263,-0.5,0.5,1.5448269296,72.27241858,1,NA
BC,4,604,LARI,LYA,NA,5.0486787263,-0.5,0.5,1.5448269296,72.27241858,1,NA
BC,4,700,THUJ,SPP,NA,5.3221578302,-0.45183117,0.591822115,4.2982191337,2571.7093279,54,0.1319784328
BC,4,702,THUJ,PLI,NA,5.3221578302,-0.45183117,0.591822115,4.2982191337,2571.7093279,54,0.1319784328
BC,4,901,TAXU,BRE,NA,5.3221578302,-0.45183117,0.591822115,4.2982191337,2571.7093279,54,0.1319784328
BC,4,1100,GENC,SPP,NA,15.064863625,-1.072076004,1.0569739943,5.1694150465,762.59457018,23,0.2102293749
BC,4,1200,POPU,SPP,NA,37.014804532,-0.817438836,0.4706868758,8.2530829829,804.52699911,32,0.2243297728
BC,4,1201,POPU,TRE,NA,37.014804532,-0.817438836,0.4706868758,8.2530829829,804.52699911,32,0.2243297728
BC,4,1203,POPU,BAL,NA,23.679081829,-0.898722086,0.8066186405,6.4570626763,1054.2821665,16,0.1066297637
BC,4,1203,POPU,BAL,BAL,23.679081829,-0.898722086,0.8066186405,6.4570626763,1054.2821665,16,0.1066297637
BC,4,1204,POPU,TRI,NA,23.679081829,-0.898722086,0.8066186405,6.4570626763,1054.2821665,16,0.1066297637
BC,4,1300,BETU,SPP,NA,89.915417316,-1.247268761,0.9151566666,6.8344383769,454.14807021,12,0.1576567027
BC,4,1303,BETU,PAP,PAP,89.915417316,-1.247268761,0.9151566666,6.8344383769,454.14807021,12,0.1576567027
BC,4,1303,BETU,PAP,NA,89.915417316,-1.247268761,0.9151566666,6.8344383769,454.14807021,12,0.1576567027
BC,4,1305,BETU,ALA,NA,89.915417316,-1.247268761,0.9151566666,6.8344383769,454.14807021,12,0.1576567027
BC,4,1305,BETU,NEO,NA,89.915417316,-1.247268761,0.9151566666,6.8344383769,454.14807021,12,0.1576567027
BC,4,1308,BETU,PAP,NEO,89.915417316,-1.247268761,0.9151566666,6.8344383769,454.14807021,12,0.1576567027
BC,4,1314,BETU,OCC,NA,89.915417316,-1.247268761,0.9151566666,6.8344383769,454.14807021,12,0.1576567027
BC,4,1400,ACER,SPP,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,4,1403,ACER,MAC,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,4,1420,ACER,CIR,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,4,1500,GENH,SPP,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,4,1800,ALNU,SPP,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,4,1802,ALNU,RUB,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,4,2100,QUER,SPP,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,4,2803,PRUN,EMA,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,4,3930,MALU,COR,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,4,3930,MALU,FUS,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,4,3930,MALU,SPP,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,9,100,PICE,SPP,NA,99.99999999,-1.684738727,1.0007008148,1.0879630134,398.34442386,3,0.0127671958
BC,9,101,PICE,MAR,NA,30.342111417,-0.848173505,0.7845537508,9.6656326607,402.45365206,9,0.2291253427
BC,9,104,PICE,ENG,GLA,57.386198055,-1.371878311,1.078906705,4.9314276416,762.47661989,25,0.2266564577
BC,9,104,PICE,ENG,NA,57.386198055,-1.371878311,1.078906705,4.9314276416,762.47661989,25,0.2266564577
BC,9,105,PICE,GLA,NA,57.386198055,-1.371878311,1.078906705,4.9314276416,762.47661989,25,0.2266564577
BC,9,106,PICE,SIT,X,10.402849082,-0.786749098,0.9363133697,3.8093799438,2605.2795371,103,0.05772729969999999
BC,9,106,PICE,SIT,NA,10.402849082,-0.786749098,0.9363133697,3.8093799438,2605.2795371,103,0.05772729969999999
BC,9,111,PICE,LUT,NA,57.386198055,-1.371878311,1.078906705,4.9314276416,762.47661989,25,0.2266564577
BC,9,111,PICE,LUT,X,57.386198055,-1.371878311,1.078906705,4.9314276416,762.47661989,25,0.2266564577
BC,9,200,PINU,SPP,NA,18.490595125,-0.816886115,0.7447597904,4.2803015243,602.98422592,21,0.0936135152
BC,9,203,PINU,BAN,NA,18.490595125,-0.816886115,0.7447597904,4.2803015243,602.98422592,21,0.0936135152
BC,9,204,PINU,CON,LAT,18.490595125,-0.816886115,0.7447597904,4.2803015243,602.98422592,21,0.0936135152
BC,9,204,PINU,CON,NA,18.490595125,-0.816886115,0.7447597904,4.2803015243,602.98422592,21,0.0936135152
BC,9,206,PINU,ALB,NA,18.490595125,-0.816886115,0.7447597904,4.2803015243,602.98422592,21,0.0936135152
BC,9,208,PINU,PON,NA,99.99999999,-1.904928107,1.0243772058,2.7774168809,831.22503028,19,0.0857561571
BC,9,213,PINU,FLE,NA,18.490595125,-0.816886115,0.7447597904,4.2803015243,602.98422592,21,0.0936135152
BC,9,300,ABIE,SPP,NA,85.285011388,-1.100905919,1e-8,2.7868553497,266.2594042,2,3.242461e-11
BC,9,301,ABIE,AMA,NA,85.285011388,-1.100905919,1e-8,2.7868553497,266.2594042,2,3.242461e-11
BC,9,302,ABIE,BAL,NA,85.285011388,-1.100905919,1e-8,2.7868553497,266.2594042,2,3.242461e-11
BC,9,304,ABIE,LAS,NA,85.285011388,-1.100905919,1e-8,2.7868553497,266.2594042,2,3.242461e-11
BC,9,308,ABIE,BIF,NA,85.285011388,-1.100905919,1e-8,2.7868553497,266.2594042,2,3.242461e-11
BC,9,400,TSUG,SPP,NA,16.232547509,-0.700629227,0.7040288131,5.9722648521,1390.6147969,46,0.1567960521
BC,9,402,TSUG,HET,NA,16.232547509,-0.700629227,0.7040288131,5.9722648521,1390.6147969,46,0.1567960521
BC,9,403,TSUG,MER,NA,16.232547509,-0.700629227,0.7040288131,5.9722648521,1390.6147969,46,0.1567960521
BC,9,404,TSUG,MER,HET,16.232547509,-0.700629227,0.7040288131,5.9722648521,1390.6147969,46,0.1567960521
BC,9,500,PSEU,MEN,GLA,15.609250245,-0.987997507,0.9965617944,3.6532915723,1855.6885895,54,0.0258711995
BC,9,500,PSEU,MEN,NA,15.609250245,-0.987997507,0.9965617944,3.6532915723,1855.6885895,54,0.0258711995
BC,9,500,PSEU,MEN,MEN,15.609250245,-0.987997507,0.9965617944,3.6532915723,1855.6885895,54,0.0258711995
BC,9,500,PSEU,SPP,NA,15.609250245,-0.987997507,0.9965617944,3.6532915723,1855.6885895,54,0.0258711995
BC,9,600,LARI,SPP,NA,5.0486787263,-0.5,0.5,1.5448269296,72.27241858,1,NA
BC,9,602,LARI,LAR,NA,5.0486787263,-0.5,0.5,1.5448269296,72.27241858,1,NA
BC,9,603,LARI,OCC,NA,5.0486787263,-0.5,0.5,1.5448269296,72.27241858,1,NA
BC,9,604,LARI,LYA,NA,5.0486787263,-0.5,0.5,1.5448269296,72.27241858,1,NA
BC,9,700,THUJ,SPP,NA,5.3221578302,-0.45183117,0.591822115,4.2982191337,2571.7093279,54,0.1319784328
BC,9,702,THUJ,PLI,NA,5.3221578302,-0.45183117,0.591822115,4.2982191337,2571.7093279,54,0.1319784328
BC,9,901,TAXU,BRE,NA,5.3221578302,-0.45183117,0.591822115,4.2982191337,2571.7093279,54,0.1319784328
BC,9,1100,GENC,SPP,NA,57.386198055,-1.371878311,1.078906705,4.9314276416,762.47661989,25,0.2266564577
BC,9,1200,POPU,SPP,NA,40.105023802,-1.030946815,0.8297184845,5.6609669897,689.20102504,27,0.0699430857
BC,9,1201,POPU,TRE,NA,40.105023802,-1.030946815,0.8297184845,5.6609669897,689.20102504,27,0.0699430857
BC,9,1203,POPU,BAL,BAL,99.99999999,-1.450076469,0.895113575,2.7436983829,618.40425989,16,0.1310169091
BC,9,1203,POPU,BAL,NA,99.99999999,-1.450076469,0.895113575,2.7436983829,618.40425989,16,0.1310169091
BC,9,1204,POPU,TRI,NA,99.99999999,-1.450076469,0.895113575,2.7436983829,618.40425989,16,0.1310169091
BC,9,1300,BETU,SPP,NA,99.99999999,-1.080966399,1e-8,5.9999298578,226.24300731,3,0.3435489568
BC,9,1303,BETU,PAP,NA,99.99999999,-1.080966399,1e-8,5.9999298578,226.24300731,3,0.3435489568
BC,9,1303,BETU,PAP,PAP,99.99999999,-1.080966399,1e-8,5.9999298578,226.24300731,3,0.3435489568
BC,9,1305,BETU,ALA,NA,99.99999999,-1.080966399,1e-8,5.9999298578,226.24300731,3,0.3435489568
BC,9,1305,BETU,NEO,NA,99.99999999,-1.080966399,1e-8,5.9999298578,226.24300731,3,0.3435489568
BC,9,1308,BETU,PAP,NEO,99.99999999,-1.080966399,1e-8,5.9999298578,226.24300731,3,0.3435489568
BC,9,1314,BETU,OCC,NA,99.99999999,-1.080966399,1e-8,5.9999298578,226.24300731,3,0.3435489568
BC,9,1400,ACER,SPP,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,9,1403,ACER,MAC,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,9,1420,ACER,CIR,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,9,1500,GENH,SPP,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,9,1800,ALNU,SPP,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,9,1802,ALNU,RUB,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,9,2100,QUER,SPP,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,9,2803,PRUN,EMA,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,9,3930,MALU,COR,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,9,3930,MALU,FUS,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,9,3930,MALU,SPP,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,12,100,PICE,SPP,NA,99.99999999,-1.282954404,1.0236377531,10,663.54261911,18,0.241712319
BC,12,101,PICE,MAR,NA,8.1625801828,-0.325629544,1e-8,3.678362469,172.76,5,0.5389355956
BC,12,104,PICE,ENG,NA,99.99999999,-6.949027781,1.0852077053,1.0852077053,629.3925,3,0.0881602163
BC,12,104,PICE,ENG,GLA,99.99999999,-6.949027781,1.0852077053,1.0852077053,629.3925,3,0.0881602163
BC,12,105,PICE,GLA,NA,99.99999999,-1.282954404,1.0236377531,10,663.54261911,18,0.241712319
BC,12,106,PICE,SIT,X,10.402849082,-0.786749098,0.9363133697,3.8093799438,2605.2795371,103,0.05772729969999999
BC,12,106,PICE,SIT,NA,10.402849082,-0.786749098,0.9363133697,3.8093799438,2605.2795371,103,0.05772729969999999
BC,12,111,PICE,LUT,X,99.99999999,-1.282954404,1.0236377531,10,663.54261911,18,0.241712319
BC,12,111,PICE,LUT,NA,99.99999999,-1.282954404,1.0236377531,10,663.54261911,18,0.241712319
BC,12,200,PINU,SPP,NA,30.62257605,-0.916634822,0.8538387432,5.9924890119,686.41906881,22,0.128333398
BC,12,201,PINU,MON,NA,99.99999999,-1.407918778,0.8029037443,2.1162233843,754.87387313,4,0.1096184787
BC,12,203,PINU,BAN,NA,30.62257605,-0.916634822,0.8538387432,5.9924890119,686.41906881,22,0.128333398
BC,12,204,PINU,CON,LAT,30.62257605,-0.916634822,0.8538387432,5.9924890119,686.41906881,22,0.128333398
BC,12,204,PINU,CON,NA,30.62257605,-0.916634822,0.8538387432,5.9924890119,686.41906881,22,0.128333398
BC,12,206,PINU,ALB,NA,30.62257605,-0.916634822,0.8538387432,5.9924890119,686.41906881,22,0.128333398
BC,12,208,PINU,PON,NA,99.99999999,-1.904928107,1.0243772058,2.7774168809,831.22503028,19,0.0857561571
BC,12,213,PINU,FLE,NA,30.62257605,-0.916634822,0.8538387432,5.9924890119,686.41906881,22,0.128333398
BC,12,300,ABIE,SPP,NA,7.2206884223,-0.5,0.5,1.0502016163,475.65127586,1,NA
BC,12,301,ABIE,AMA,NA,7.2206884223,-0.5,0.5,1.0502016163,475.65127586,1,NA
BC,12,302,ABIE,BAL,NA,7.2206884223,-0.5,0.5,1.0502016163,475.65127586,1,NA
BC,12,303,ABIE,GRA,NA,7.2206884223,-0.5,0.5,1.0502016163,475.65127586,1,NA
BC,12,304,ABIE,LAS,NA,7.2206884223,-0.5,0.5,1.0502016163,475.65127586,1,NA
BC,12,308,ABIE,BIF,NA,7.2206884223,-0.5,0.5,1.0502016163,475.65127586,1,NA
BC,12,400,TSUG,SPP,NA,22.401837814,-0.865873851,0.909127154,7.0238589959,3462.6745858,105,0.03809096649999999
BC,12,402,TSUG,HET,NA,22.401837814,-0.865873851,0.909127154,7.0238589959,3462.6745858,105,0.03809096649999999
BC,12,403,TSUG,MER,NA,22.401837814,-0.865873851,0.909127154,7.0238589959,3462.6745858,105,0.03809096649999999
BC,12,404,TSUG,MER,HET,22.401837814,-0.865873851,0.909127154,7.0238589959,3462.6745858,105,0.03809096649999999
BC,12,500,PSEU,MEN,MEN,41.273542011,-1.025384947,0.9236021063,7.7656168101,3057.8851584,94,0.0922979459
BC,12,500,PSEU,MEN,GLA,41.273542011,-1.025384947,0.9236021063,7.7656168101,3057.8851584,94,0.0922979459
BC,12,500,PSEU,MEN,NA,41.273542011,-1.025384947,0.9236021063,7.7656168101,3057.8851584,94,0.0922979459
BC,12,500,PSEU,SPP,NA,41.273542011,-1.025384947,0.9236021063,7.7656168101,3057.8851584,94,0.0922979459
BC,12,600,LARI,SPP,NA,10.744989083,-0.46301133,0.1744027789,4.3921293665,795.06432589,34,0.1634903799
BC,12,602,LARI,LAR,NA,10.744989083,-0.46301133,0.1744027789,4.3921293665,795.06432589,34,0.1634903799
BC,12,603,LARI,OCC,NA,10.744989083,-0.46301133,0.1744027789,4.3921293665,795.06432589,34,0.1634903799
BC,12,604,LARI,LYA,NA,10.744989083,-0.46301133,0.1744027789,4.3921293665,795.06432589,34,0.1634903799
BC,12,700,THUJ,SPP,NA,14.688808417,-0.779800505,0.8627593848,6.2016440104,2434.1113986,72,0.1006035576
BC,12,702,THUJ,PLI,NA,14.688808417,-0.779800505,0.8627593848,6.2016440104,2434.1113986,72,0.1006035576
BC,12,901,TAXU,BRE,NA,14.688808417,-0.779800505,0.8627593848,6.2016440104,2434.1113986,72,0.1006035576
BC,12,1000,CHAM,SPP,NA,48.266632856,-1.508630981,1.0310742095,10,1591.0739639,45,0.0860065759
BC,12,1001,CHAM,NOO,NA,48.266632856,-1.508630981,1.0310742095,10,1591.0739639,45,0.0860065759
BC,12,1100,GENC,SPP,NA,99.99999999,-1.282954404,1.0236377531,10,663.54261911,18,0.241712319
BC,12,1200,POPU,SPP,NA,15.236701497,-0.594402444,0.2739013167,2.8297802574,468.7110875,10,0.0959892004
BC,12,1201,POPU,TRE,NA,15.236701497,-0.594402444,0.2739013167,2.8297802574,468.7110875,10,0.0959892004
BC,12,1203,POPU,BAL,NA,23.679081829,-0.898722086,0.8066186405,6.4570626763,1054.2821665,16,0.1066297637
BC,12,1203,POPU,BAL,BAL,23.679081829,-0.898722086,0.8066186405,6.4570626763,1054.2821665,16,0.1066297637
BC,12,1204,POPU,TRI,NA,23.679081829,-0.898722086,0.8066186405,6.4570626763,1054.2821665,16,0.1066297637
BC,12,1300,BETU,SPP,NA,8.2617741706,-0.5,0.5,1.0691509283,313.08661895,1,NA
BC,12,1303,BETU,PAP,NA,8.2617741706,-0.5,0.5,1.0691509283,313.08661895,1,NA
BC,12,1303,BETU,PAP,PAP,8.2617741706,-0.5,0.5,1.0691509283,313.08661895,1,NA
BC,12,1305,BETU,ALA,NA,8.2617741706,-0.5,0.5,1.0691509283,313.08661895,1,NA
BC,12,1305,BETU,NEO,NA,8.2617741706,-0.5,0.5,1.0691509283,313.08661895,1,NA
BC,12,1308,BETU,PAP,NEO,8.2617741706,-0.5,0.5,1.0691509283,313.08661895,1,NA
BC,12,1314,BETU,OCC,NA,8.2617741706,-0.5,0.5,1.0691509283,313.08661895,1,NA
BC,12,1400,ACER,SPP,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,12,1403,ACER,MAC,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,12,1420,ACER,CIR,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,12,1500,GENH,SPP,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,12,1800,ALNU,SPP,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,12,1802,ALNU,RUB,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,12,2100,QUER,SPP,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,12,2803,PRUN,EMA,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,12,3500,SALI,SPP,NA,39.109885028,-1.096166705,1.0395380127,10,187.50573097,6,0.5531057976
BC,12,3930,MALU,COR,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,12,3930,MALU,FUS,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,12,3930,MALU,SPP,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,13,100,PICE,SPP,NA,10.402849082,-0.786749098,0.9363133697,3.8093799438,2605.2795371,103,0.05772729969999999
BC,13,101,PICE,MAR,NA,31.271191519,-0.812266234,0.6426474427,10,368.4371536,9,0.9553293432
BC,13,104,PICE,ENG,GLA,99.99999999,-2.160299927,1.3495684468,4.7450843537,331.40710256,4,0.5394394907
BC,13,104,PICE,ENG,NA,99.99999999,-2.160299927,1.3495684468,4.7450843537,331.40710256,4,0.5394394907
BC,13,105,PICE,GLA,NA,33.24935651,-1.012406503,0.9371777718,6.625099405,2727.8035257,41,0.0922356688
BC,13,106,PICE,SIT,NA,10.402849082,-0.786749098,0.9363133697,3.8093799438,2605.2795371,103,0.05772729969999999
BC,13,106,PICE,SIT,X,10.402849082,-0.786749098,0.9363133697,3.8093799438,2605.2795371,103,0.05772729969999999
BC,13,111,PICE,LUT,X,33.24935651,-1.012406503,0.9371777718,6.625099405,2727.8035257,41,0.0922356688
BC,13,111,PICE,LUT,NA,33.24935651,-1.012406503,0.9371777718,6.625099405,2727.8035257,41,0.0922356688
BC,13,200,PINU,SPP,NA,99.99999999,-1.598552667,1.094617666,4.0778478301,1265.7150611,26,0.1386103102
BC,13,201,PINU,MON,NA,99.99999999,-1.407918778,0.8029037443,2.1162233843,754.87387313,4,0.1096184787
BC,13,203,PINU,BAN,NA,99.99999999,-1.598552667,1.094617666,4.0778478301,1265.7150611,26,0.1386103102
BC,13,204,PINU,CON,NA,99.99999999,-1.598552667,1.094617666,4.0778478301,1265.7150611,26,0.1386103102
BC,13,204,PINU,CON,LAT,99.99999999,-1.598552667,1.094617666,4.0778478301,1265.7150611,26,0.1386103102
BC,13,205,PINU,CON,CON,99.99999999,-1.598552667,1.094617666,4.0778478301,1265.7150611,26,0.1386103102
BC,13,206,PINU,ALB,NA,99.99999999,-1.598552667,1.094617666,4.0778478301,1265.7150611,26,0.1386103102
BC,13,208,PINU,PON,NA,99.99999999,-1.904928107,1.0243772058,2.7774168809,831.22503028,19,0.0857561571
BC,13,213,PINU,FLE,NA,99.99999999,-1.598552667,1.094617666,4.0778478301,1265.7150611,26,0.1386103102
BC,13,300,ABIE,SPP,NA,34.266077164,-1.199813945,0.9819248812,1.2281192385,1577.2279505,9,0.02165766209999999
BC,13,301,ABIE,AMA,NA,34.275219176,-1.047791704,0.9531218945,9.5720972875,2097.0636143,75,0.1351839221
BC,13,302,ABIE,BAL,NA,4.3701019213,-0.578141856,0.8020289685,3.1191596342,852.11087627,12,0.0366826883
BC,13,303,ABIE,GRA,NA,34.266077164,-1.199813945,0.9819248812,1.2281192385,1577.2279505,9,0.02165766209999999
BC,13,304,ABIE,LAS,NA,4.3701019213,-0.578141856,0.8020289685,3.1191596342,852.11087627,12,0.0366826883
BC,13,308,ABIE,BIF,NA,4.3701019213,-0.578141856,0.8020289685,3.1191596342,852.11087627,12,0.0366826883
BC,13,400,TSUG,SPP,NA,22.401837814,-0.865873851,0.909127154,7.0238589959,3462.6745858,105,0.03809096649999999
BC,13,402,TSUG,HET,NA,22.401837814,-0.865873851,0.909127154,7.0238589959,3462.6745858,105,0.03809096649999999
BC,13,403,TSUG,MER,NA,23.742078801,-1.257319418,1.018475206,5.3785887365,1249.0312171,38,0.1027948444
BC,13,404,TSUG,MER,HET,23.742078801,-1.257319418,1.018475206,5.3785887365,1249.0312171,38,0.1027948444
BC,13,500,PSEU,MEN,GLA,41.273542011,-1.025384947,0.9236021063,7.7656168101,3057.8851584,94,0.0922979459
BC,13,500,PSEU,MEN,NA,41.273542011,-1.025384947,0.9236021063,7.7656168101,3057.8851584,94,0.0922979459
BC,13,500,PSEU,MEN,MEN,41.273542011,-1.025384947,0.9236021063,7.7656168101,3057.8851584,94,0.0922979459
BC,13,500,PSEU,SPP,NA,41.273542011,-1.025384947,0.9236021063,7.7656168101,3057.8851584,94,0.0922979459
BC,13,600,LARI,SPP,NA,10.744989083,-0.46301133,0.1744027789,4.3921293665,795.06432589,34,0.1634903799
BC,13,602,LARI,LAR,NA,10.744989083,-0.46301133,0.1744027789,4.3921293665,795.06432589,34,0.1634903799
BC,13,603,LARI,OCC,NA,10.744989083,-0.46301133,0.1744027789,4.3921293665,795.06432589,34,0.1634903799
BC,13,604,LARI,LYA,NA,10.744989083,-0.46301133,0.1744027789,4.3921293665,795.06432589,34,0.1634903799
BC,13,700,THUJ,SPP,NA,14.688808417,-0.779800505,0.8627593848,6.2016440104,2434.1113986,72,0.1006035576
BC,13,702,THUJ,PLI,NA,14.688808417,-0.779800505,0.8627593848,6.2016440104,2434.1113986,72,0.1006035576
BC,13,901,TAXU,BRE,NA,14.688808417,-0.779800505,0.8627593848,6.2016440104,2434.1113986,72,0.1006035576
BC,13,1000,CHAM,SPP,NA,48.266632856,-1.508630981,1.0310742095,10,1591.0739639,45,0.0860065759
BC,13,1001,CHAM,NOO,NA,48.266632856,-1.508630981,1.0310742095,10,1591.0739639,45,0.0860065759
BC,13,1100,GENC,SPP,NA,22.401837814,-0.865873851,0.909127154,7.0238589959,3462.6745858,105,0.03809096649999999
BC,13,1200,POPU,SPP,NA,59.023451944,-1.561677956,1.0062478512,8.3839666389,1725.5685811,30,0.1431798821
BC,13,1201,POPU,TRE,NA,99.99999999,-1.418596947,1.0226349096,1.5294328999,595.90337580999994,12,0.1078943845
BC,13,1203,POPU,BAL,BAL,59.023451944,-1.561677956,1.0062478512,8.3839666389,1725.5685811,30,0.1431798821
BC,13,1203,POPU,BAL,NA,59.023451944,-1.561677956,1.0062478512,8.3839666389,1725.5685811,30,0.1431798821
BC,13,1204,POPU,TRI,NA,59.023451944,-1.561677956,1.0062478512,8.3839666389,1725.5685811,30,0.1431798821
BC,13,1300,BETU,SPP,NA,99.99999999,-1.021518453,0.5024481212,1.3050902266,382.79089205,5,0.081071417
BC,13,1303,BETU,PAP,NA,99.99999999,-1.021518453,0.5024481212,1.3050902266,382.79089205,5,0.081071417
BC,13,1303,BETU,PAP,PAP,99.99999999,-1.021518453,0.5024481212,1.3050902266,382.79089205,5,0.081071417
BC,13,1305,BETU,ALA,NA,99.99999999,-1.021518453,0.5024481212,1.3050902266,382.79089205,5,0.081071417
BC,13,1305,BETU,NEO,NA,99.99999999,-1.021518453,0.5024481212,1.3050902266,382.79089205,5,0.081071417
BC,13,1308,BETU,PAP,NEO,99.99999999,-1.021518453,0.5024481212,1.3050902266,382.79089205,5,0.081071417
BC,13,1314,BETU,OCC,NA,99.99999999,-1.021518453,0.5024481212,1.3050902266,382.79089205,5,0.081071417
BC,13,1400,ACER,SPP,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,13,1403,ACER,MAC,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,13,1420,ACER,CIR,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,13,1500,GENH,SPP,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,13,1800,ALNU,SPP,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,13,1802,ALNU,RUB,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,13,2100,QUER,SPP,NA,0.9956195229,-1e-8,0.0107624303,1.0063819138,1286.0246106,5,0.00849268429999999
BC,13,2103,QUER,GAR,NA,99.99999999,-1.021518453,0.5024481212,1.3050902266,382.79089205,5,0.081071417
BC,13,2803,PRUN,EMA,NA,75.294152431,-1.402438385,0.9768117188,4.9655371664,1074.6115577,34,0.1761427865
BC,13,3300,ARBU,MEN,NA,99.99999999,-1.021518453,0.5024481212,1.3050902266,382.79089205,5,0.081071417
